record_id,publication_year,TI,relevance_tier,topic_id,topic_loading,lsa_x,lsa_y
WCC06841,2016,Regeneration of montane forests 24 years after the 1988 Yellowstone fires: A fire-catalyzed shift in lower treelines?,Core_direct,1,0.10954445384989794,0.16929090396303972,-0.12146514632157823
WCC09768,2022,Effects of consecutive dry and wet days on the forest-savanna boundary in north-west South America,Core_direct,14,0.07824083332981617,0.15508409442557566,-0.025181677890244135
WCC09630,2025,Indoor Air Quality Response to Wildfire Smoke: A Case Study in Chicago,Core_direct,15,0.13325875364698478,0.1841202127778389,0.18179211375734797
WCC06621,2023,"The reference genome assembly of the bright cobblestone lichen, Acarospora socialis",Core_direct,10,0.0668488320857692,0.12033656163988667,-0.008603265520594244
WCC04570,2018,The role of driving factors in historical and projected carbon dynamics of upland ecosystems in Alaska,Core_direct,13,0.08317588479896913,0.22856468436678476,-0.11411690078482478
WCC07566,2021,Grazing in California's Mediterranean Multi-Firescapes,Core_direct,0,0.0912755560548573,0.18172295899390895,0.018261008843863363
WCC02381,2019,Limited recruitment of eastern white cedar (Thuja occidentalis L.) under black spruce canopy at its northern distribution limit,Core_direct,1,0.10615744025898007,0.13664870098726972,-0.10050769683419943
WCC02367,2020,Kilometer-scale modeling projects a tripling of Alaskan convective storms in future climate,Core_direct,13,0.068437412679668,0.1584467290462903,0.019492796348797446
WCC00094,2022,Elevation in wildfire frequencies with respect to the climate change,Core_direct,10,0.04218685697765281,0.17238069491371855,-0.009649849758078276
WCC00478,2024,"Classifying forest cover and mapping forest fire susceptibility in Dak Nong province, Vietnam utilizing remote sensing and machine learning",Core_direct,12,0.06655631024928838,0.14860002795132515,0.07728621991646871
WCC09207,2020,Contribution of Advanced Regeneration of Pinus radiata D. Don. to Transpiration by a Fragment of Native Forest in Central Chile Is out of Proportion with the Contribution to Sapwood Area,Core_direct,1,0.06629734800660032,0.09494687067316947,-0.031668251432429274
WCC07959,2019,"Surface Fire to Crown Fire: Fire History in the Taos Valley Watersheds, New Mexico, USA",Contextual_or_indirect,1,0.09263085531183828,0.15248795516386734,-0.07362532664687663
WCC08113,2023,Estimating mountainous plant species richness and diversity for monitoring global change in a protected grassland park,Core_direct,10,0.11923214470274072,0.16231374989148395,-0.06804484519483492
WCC02626,2024,Simulating Ips typographus L. outbreak dynamics and their influence on carbon balance estimates with ORCHIDEE r8627,Core_direct,1,0.05749768368661095,0.19909736579165377,-0.04245381636820611
WCC12393,2023,Linking repeat lidar with Landsat products for large scale quantification of fire-induced permafrost thaw settlement in interior Alaska,Core_direct,11,0.046581657786892786,0.1389003011189039,-0.043823472095071966
WCC04324,2024,Co-occurrence of marine and atmospheric heatwaves with drought conditions and fire activity in the Mediterranean region,Core_direct,9,0.09029492327638859,0.2106804084800889,0.04208780778878519
WCC02661,2021,Extreme weather events in europe and their health consequences - A systematic review,Core_direct,9,0.15829611082581704,0.16847042969302697,0.22443169835897994
WCC04319,2022,"The Intertwined Problems of Wildfire, Forest Disease, and Climate Change Interactions",Core_direct,6,0.04171035453516844,0.14549653805763132,0.04383040249415481
WCC05012,2011,"Simulating landscape-scale effects of fuels treatments in the Sierra Nevada, California, USA",Core_direct,0,0.11988919044279216,0.18618643332974502,-0.0501740436712769
WCC01012,2019,Tree regeneration following wildfires in the western US: a review,Core_direct,1,0.1578409895451747,0.20593984049581834,-0.0855793663345533
WCC10579,2023,The potential impact of wildfire smoke on COVID-19 cumulative deaths in the San Diego-Tijuana border region,Core_direct,15,0.10972416734094831,0.14955871393246226,0.14395023677753754
WCC00456,2021,Multi-criteria decision analysis for forest fire risk assessment by coupling AHP and GIS: method and case study,Contextual_or_indirect,7,0.0681051484097164,0.1405607617265009,0.06917248581182801
WCC11634,2018,Wildfire smoke plumes transport under a subsidence inversion: Climate and health implications in a distant urban area,Core_direct,5,0.12560001730175213,0.14206423213043423,0.03469083422435635
WCC07183,2020,Atmospheric Cascades Shape Wildfire Activity and Fire Management Decision Spaces Across Scales - A Conceptual Framework for Fire Prediction,Contextual_or_indirect,2,0.03920612998195349,0.12258026723918361,0.04894402409839455
WCC12594,1990,FUEL CHARACTERISTICS AND BUSHFIRE CONTROL IN BANKSIA LOW WOODLANDS IN WESTERN AUSTRALIA,Contextual_or_indirect,0,0.07305194783454387,0.13858885909415866,0.01144258017583791
WCC09292,2006,Can biomass burning produce a globally significant carbon-isotope excursion in the sedimentary record?,Contextual_or_indirect,4,0.07034391542311298,0.17333479956399603,-0.08712546657137189
WCC06096,2025,The socioeconomic impact of a wildfire based on farmers' perception: a case study for the island of Thassos,Core_direct,6,0.07764022678169667,0.15376819353945825,0.09208389349888496
WCC09829,2017,"Modeling long-term changes in tundra carbon balance following wildfire, climate change, and potential nutrient addition",Core_direct,8,0.1119187980395275,0.19445155944103756,-0.133866010419146
WCC00903,2005,Impact of the Arctic Oscillation pattern on interannual forest fire variability in Central Siberia - art. no. L14709,Core_direct,14,0.09067065375222497,0.1533401558335558,-0.06965832336000768
WCC00650,2020,Half a century of discontinuous permafrost persistence and degradation in western Canada,Core_direct,8,0.05411019197952892,0.13392878877883105,-0.07289370134770522
WCC12910,2021,"Multiple-Scale Relationships between Vegetation, the Wildland-Urban Interface, and Structure Loss to Wildfire in California",Core_direct,7,0.05133255552778866,0.19927417587746857,0.0011816133055540163
WCC09102,2023,Climate-informed forecasts reveal dramatic local habitat shifts and population uncertainty for northern boreal caribou,Core_direct,10,0.06807269805685523,0.18160759617211492,-0.02480314780025786
WCC10183,2020,"Humans, fire, and ecology in the southern Missouri Ozarks, USA",Contextual_or_indirect,3,0.0975722627704419,0.17577421801055912,-0.11882683749478347
WCC01584,2018,Characterizing Alpine pyrogeography from fire statistics,Contextual_or_indirect,14,0.031925145956276574,0.14566043930438818,-0.021692036379530148
WCC11683,2019,Could restoration of a landscape to a pre-European historical vegetation condition reduce burn probability?,Core_direct,13,0.06517546006967281,0.19690161693978026,-0.06636090232737929
WCC10471,2012,"Fuel treatment impacts on estimated wildfire carbon loss from forests in Montana, Oregon, California, and Arizona",Core_direct,0,0.08513620700436153,0.17799392076950865,-0.05722322551177176
WCC00086,2013,Perceptions of forest experts on climate change and fire management in European Mediterranean forests,Core_direct,6,0.07112437737666662,0.11376347755483579,0.0996313535864595
WCC03095,2024,On the possibility of the 2022-like spatio-temporally compounding event across the Yangtze River Valley,Core_direct,9,0.06962024258636439,0.12279906176094077,0.07805744402820239
WCC03650,2024,Accelerating Clean Energy Transitions to Safeguard Human Health and Survival,Core_direct,9,0.04864923646969338,0.14697021491042528,0.10488412311499222
WCC08642,2022,"Hydroclimatic Conditions, Wildfire, and Species Assemblages Influence Co-Occurrence of Bull Trout and Tailed Frogs in Northern Rocky Mountain Streams",Core_direct,10,0.06202471347087119,0.16478119179113776,-0.034566593994306
WCC03758,2018,Pre-fire drought and competition mediate post-fire conifer mortality in western US National Parks,Contextual_or_indirect,1,0.1520721950140303,0.17013824104633404,-0.06878504769446084
WCC12377,2008,Large fires in Australian alpine landscapes: their part in the historical fire regime and their impacts on alpine biodiversity,Contextual_or_indirect,10,0.07837420400755427,0.16605572719877476,-0.030849068436813287
WCC00742,2009,Matching national forest policies and management practices for climate change adaptation in Burkina Faso and Ghana,Core_direct,6,0.0978518030361149,0.12724714999068754,0.10300764709590472
WCC11896,2018,Variability and drivers of burn severity in the northwestern Canadian boreal forest,Contextual_or_indirect,11,0.18351893805323577,0.22128593538699975,-0.10760447576021531
WCC04238,2018,MATHEMATICAL MODELS FOR ESTIMATE THE FINE AND DEAD FUEL MOISTURE CONTENT,Contextual_or_indirect,2,0.12628797888949395,0.13717133184818112,0.05302372951892671
WCC05670,2021,Predicting species and community responses to global change using structured expert judgement: An Australian mountain ecosystems case study,Core_direct,10,0.08759539645601151,0.17537107180052441,0.008817781671208738
WCC11273,2025,Combining Spectral Libraries and 3-D Radiative Transfer Modeling to Improve the Simulation of Phenology in Semi-Arid Grasslands,Core_direct,7,0.08764908689486307,0.1831500787096951,-0.018494935012759645
WCC01266,1996,Climate change and recreation in Nahanni National Park Reserve,Core_direct,13,0.028215853603095285,0.14102067566811308,0.004801979513600434
WCC04069,2008,Studying the change in fAPAR after forest fires in Siberia using MODIS,Contextual_or_indirect,11,0.049367805666078075,0.14349703780569845,-0.08257788849472396
WCC00426,2016,Study on Fire Identification using Combustion Pattern Analysis of Pine Trees According to Climate Change in Korea,Core_direct,1,0.04458719882597069,0.13441294622408292,-0.022410712619180522
WCC02731,2024,Human land occupation regulates the effect of the climate on the burned area of the Brazilian Cerrado,Core_direct,10,0.030308454226869785,0.14762733880408382,-0.033279480066239535
WCC04064,2012,Automatic classification-based generation of thermal infrared land surface emissivity maps using AATSR data over Europe,Core_direct,7,0.14635465860955732,0.1606964284935306,-0.0036170425224509423
WCC02423,2022,Comparison of Wildfire Meteorology and Climate at the Adriatic Coast and Southeast Australia,Core_direct,2,0.043396096916001006,0.20797118374561074,0.0913528699189297
WCC06003,2005,Impact of the smoke aerosol from Russian forest fires on the atmospheric environment over Korea during May 2003,Core_direct,5,0.13660693043566396,0.14119724691228952,0.021804994369169026
WCC10835,2023,"Stable δ13C and δ15N isotope and palynofacies study of the late Miocene to early Pliocene Nicobar Fan sediments, Indian Ocean: implication for organic matter provenance and depositional environment",Contextual_or_indirect,3,0.061918973396688844,0.1400318106905589,-0.0958759090638728
WCC07882,2011,A model investigation of vegetation-atmosphere interactions on a millennial timescale,Contextual_or_indirect,7,0.04220707550705372,0.14226849226046484,-0.051718014989119786
WCC02216,2025,Developing practical climate adaptation and mitigation toolkits for Canadian forest-based communities: a systematic review,Core_direct,6,0.10200825582365773,0.1503868061007941,0.1648329303669828
WCC06520,2021,Conservation management of the green carpenter bee Xylocopa aerata (Hymenoptera: Apidae) through provision of artificial nesting substrate,Core_direct,10,0.07441931799572286,0.14024140127999998,-0.009564878962955672
WCC11915,2024,Enhancing Air Quality Forecasts Across the Contiguous United States (CONUS) During Wildfires Using Analog-Based Post-Processing Methods,Core_direct,15,0.08602884201986236,0.20932965804448922,0.1447565053554371
WCC05815,2022,Swamp Wetlands in Degraded Permafrost Areas Release Large Amounts of Methane and May Promote Wildfires through Friction Electrification,Core_direct,8,0.03876113638476781,0.13681965136074348,-0.03034522639198151
WCC02077,2011,"Uncertainty of 21st century growing stocks and GHG balance of forests in British Columbia, Canada resulting from potential climate change impacts on ecosystem processes",Core_direct,4,0.11101569042241625,0.20441338182204807,-0.02705523054843283
WCC06416,2022,"Topography, Climate and Fire History Regulate Wildfire Activity in the Alaskan Tundra",Core_direct,14,0.03696501059018262,0.19034431424917173,-0.08490038115308958
WCC08287,2025,Wildfire and forest treatments mitigate-but cannot forestall-climate-driven changes in streamflow regimes in a western US mountain landscape,Core_direct,13,0.08195211045007941,0.18029886474848622,-0.04052543703906902
